id|tipo_publicacao_en|texto_publicacao_evento|ano_publicacao_evento|link_externo|link_text|arquivo_anexo|titulo|autor|imagem_capa
484|Paper|GURZA LAVALLE, Adrián; ZAREMBERG, Gisela. Más allá de la Representación y del Clientelismo: hacia un lenguaje de la intermediación política. Revista Mexicana de Ciencias Políticas y Sociales, 2014, v. 59, n.220, p. 19-50.|2014|||845-Revista_Mex_C_S_Adrian_2014.pdf|Más allá de la Representación y del Clientelismo: hacia un lenguaje de la intermediación política.||
485|Paper|GURZA LAVALLE, Adrián; ROMÃO, Wagner De Melo; ZAREMBERG, Gisela. Partidos políticos e innovación democrática: más allá de purezas y perversiones. Revista Mexicana de Ciencias Políticas y Sociales, 2014, v. 59, N. 220, p. 21-54.|2014|||801-Revista_Mexicana_de_Ciencias_Politicas_y_Sociales_Adria_Romao_-Zaremberg.pdf|Partidos políticos e innovación democrática: más allá de purezas y perversiones.||
486|Paper|LIMONGI, Fernando; GUARNIERI, Fernando. A base e os partidos: As eleições presidenciais no Brasil pós-redemocratização. Novos Estudos-Cebrap, n. 99, p. 5-24, Julho/2014.|2014|||987-Limongi_Guarnieri_2014_Novos-Estudos_cebrap_2014.pdf|A base e os partidos: As eleições presidenciais no Brasil pós-redemocratização.||
487|Paper|LIMONGI, Fernando. Revisitando as eleições do Segundo Reinado: manipulação, fraude e violência. Lua Nova: Revista de Cultura e Política. 2014, n.91, p.13-51. Print version ISSN 0102-6445.|2014|||844-Limongi_Lua_Nova_2014n91a02.pdf|Revisitando as eleições do Segundo Reinado: manipulação, fraude e violência.||
488|Paper|SILVA, Glauco Peres da; GUARNIERI, Fernando. Forum: Comments on When is Statistical Significance not Significant? Brazilian Political Science Review, v.8, n. 2, 2014, p. 129-132.|2014|||874-comments_on_when_fernando_guarnieri_Peres215-791-1-PB.pdf|Forum: Comments on When is Statistical Significance not Significant?||
489|Paper|SILVA, Patrick Cunha. A produção legislativa nos legislativos municipais Um estudo de 27 câmaras municipais (2001 a 2011). Trabalho apresentado no IV Seminário Discente da Pós-Graduação em Ciência Política da USP, de 07 a 11 de abril de 2014.|2014|||709-SD_2014_patrick143-454-1-PB.pdf|A produção legislativa nos legislativos municipais Um estudo de 27 câmaras municipais (2001 a 2011)||
490|Paper|SILVA, Patrick Cunha. Onde são feitas as nossas leis? Estrutura e profissionalização dos legislativos municipais. Trabalho apresentado no IV Seminário Discente da Pós-Graduação em Ciência Política da USP, de 07 a 11 de abril de 2014.|2014|||708-SD_Patrick2_132-436-1-PB.pdf|Onde são feitas as nossas leis? Estrutura e profissionalização dos legislativos municipais.||
491|Paper|BIDERMAN, C. Forças de atração nas microrregiões brasileiras.Revista Economia, v. 3, n. 2, July/December 2002, pp. 317-355.|2014||||Forças de atração nas microrregiões brasileiras.||
492|Paper|CARVALHAES, Flavio Alex de Oliveira;BARBOSA, Rogério Jerônimo; DE SOUZA, Pedro Herculano G. F.; RIBEIRO, Carlos Antônio Costa. Os impactos da geração de empregos sobre as desigualdades de renda uma análise da década de 2000. Revista Brasileira de Ciências Sociais, v.29, n.85, São Paulo, p.79-98, junho/2014.|2014|||820-impactos_desigualdade_renda_geracao_de_emprego_Barbosa_et_al_2014_RBCS.pdf|Os impactos da geração de empregos sobre as desigualdades de renda uma análise da década de 2000.||
493|Paper|GUIMARÃES, Nadya Araújo; HIRATA, Helena Sumiko; SUKITA, Kurumi. Care et travail du care dans une perspective comparative: Brésil, France, Japon. Regards croisés sur l’économie, Peut-on faire l'économie du genre ? n.15, 2014, p.327-341.|2014||||Care et travail du care dans une perspective comparative: Brésil, France, Japon. Regards croisés sur l’économie, Peut-on faire l'économie du genre ?||
494|Book Chapter|FELTRAN, Gabriel de Santis. Crime e Periferia. In: LIMA, Renato Sérgio de; RATTON, José Luiz; AZEVEDO, Rodrigo Ghiringhelli de (Org.). Crime, Polícia e Justiça no Brasil. São Paulo: Contexto Editora, 2014,  p. 299-307.|2014||||Crime e Periferia.||
495|Book Chapter|FELTRAN, Gabriel de Santis. A gestão da morte nas periferias de São Paulo: um dispositivo entre governo e crime (1992-2011). In: SOUZA LIMA, Antonio Carlos de; GARCÍA-ACOSTA, Virgínia (Org.). Margens da Violência: subsídios ao estudo do problema da violência nos contextos mexicano e brasileiro. Brasília: ABA, 2014, p. 171-209.|2014|||761-Margens_da_Violencia_ABA_2014.pdf|A gestão da morte nas periferias de São Paulo: um dispositivo entre governo e crime (1992-2011).||
496|Book Chapter|ISUNZA VERA, Ernesto ; GURZA LAVALLE, Adrian. Controles democráticos, participación y representación. In: GUILLÉN, Diana; CARRILLO, Alejandro Monsiváis (Org.). La representación política de cara al futuro: desafíos para la participación e inclusión democráticas en México. Tijuana, México: EL Colégio de la Frontera Norte, 2014, p. 47-73.|2014|||876-Izunsa_Adrian_2014_cap_2014_Representacion_politica.pdf|Controles democráticos, participación y representación.||
497|Thesis|HOYLER, Telma - 2014. Real Estate Development and Interest Intermediation in São Paulo (download file 2.66 Mbytes) Dissertation in Political Science - School of Philosophy, Literature and Human Sciences (USP) - São Paulo.|2014|http://www.teses.usp.br/teses/disponiveis/8/8131/tde-30042015-191841/pt-br.php|Source||Incorporação imobiliária e intermediação de interesses em São Paulo||
498|Thesis|SILVA, Patrick Cunha - 2014. The municipal legislative body: structure, composition and production (download file 4.59 Mbytes). Dissertation in Political Science -School of Philosophy, Literature and Human Sciences (USP) - São Paulo.|2014|http://www.teses.usp.br/teses/disponiveis/8/8131/tde-21052015-113557/pt-br.php|Source||The municipal legislative body: structure, composition and production||
499|Thesis|TAKAHASHI, Henrique Yagui - 2014. Gospel according Racionais Mc's: religious ressignifications, political and aesthetic-musical narratives in rap (download file 1.042) - Dissertation in Sociology - Federal University of São Carlos (UFSCAR) - São Paulo.|2014|||887-Dissertacao_HYT_2014.pdf|Gospel according Racionais Mc's: religious ressignifications, political and aesthetic-musical narratives in rap||
500|Monographs|"FROMM, Deborah - 2014. God and the Devil in the Land of Crack: an ethnography of Baptist ""cosmopolitics""  (download 607 Kb) - Monography in Social Sciences -  Sociology Department - Federal University of São Carlos (UFSCar) - São Paulo."|2014|||882-monografia_DFromm_Deus_e_o_Diabo_na_Terra_do_Crack_jan_2014.pdf|"God and the Devil in the Land of Crack: an ethnography of Baptist ""cosmopolitics"""||
501|Dissertation|ALVES DE BRITO, Murillo Marschner - 2014. The dependence on the source. Inequalities in the Brazilian educational system and social structure of opportunities. (download file 5.400 KB) Doctoral Thesis in Sociology. School of Philosophy, Literature and Human Sciences (USP) -São Paulo.|2014|http://www.teses.usp.br/teses/disponiveis/8/8132/tde-02102014-182644/pt-br.php|Source||The dependence on the source. Inequalities in the Brazilian educational system and social structure of opportunities.||
502|Dissertation|BARONE, Leonardo Sangali - 2014. Elections, parties and budget policy in Brazil: exploring the effects of local elections in national politics. (download file 5.499 KB) Doctoral Thesis in  Public Administration and Government (EAESP - FGV) São Paulo.|2014|http://bibliotecadigital.fgv.br/dspace/handle/10438/11683|Source||Elections, parties and budget policy in Brazil: exploring the effects of local elections in national politics.||
503|Working Paper|017/2014 - Comparabilidade das informações disponíveis nos Censos (1960-2010) e PNADs (1976, 1985, 1995 e 2005) - Rogério Jerônimo Barbosa|2014|||830-wp.17.2014.pdf|Comparabilidade das informações disponíveis nos Censos (1960-2010) e PNADs (1976, 1985, 1995 e 2005)||
504|Paper|BARBERIA, L. G. ; GODOY, S. R. ; BARBOZA, D. P. Novas perspectivas sobre o 'calcanhar metodológico': o ensino de métodos de pesquisa em Ciência Política no Brasil. Teoria & Sociedade (UFMG), v. 22, p. 156-184, 2015.|2015|http://www.fafich.ufmg.br/revistasociedade/index.php/rts/article/view/198|Source||Novas perspectivas sobre o 'calcanhar metodológico': o ensino de métodos de pesquisa em Ciência Política no Brasil.||
505|Paper|KIRSCHBAUM, Charles. Shifts in control disciplines and rescaling as a response to network governance failure: the BCJ case, Brazil.Policy & Politics, V. 43, N.3, July/2015, p. 443-458. DOI: http://dx.doi.org/10.1332/030557315X14362557123183|2015|http://www.ingentaconnect.com/content/tpp/pap/2015/00000043/00000003/art00008|Source||Shifts in control disciplines and rescaling as a response to network governance failure: the BCJ case, Brazil.||
506|Paper|AMRITH, Megha. Pathways to urban citizenship for low-income migrants in São Paulo. Citizenship Studies, August/2015.|2015|http://dx.doi.org/10.1080/13621025.2015.1023260|Source||Pathways to urban citizenship for low-income migrants in São Paulo.||
507|Paper|ALONSO, Angela; FREIRE, Carlos Eduardo Torres; MARQUES, Eduardo; NOBRE, Marcos; ALMEIDA, Maria Hermínia Tavares de; FIORE, Mauricio. Novos estudos entrevista Fernando Haddad. Novos Estudos, n. 103, p. 11-31, Novembro/2015.|2015|||1341-entrevista_novos_estudos_fernando_haddad_2015.pdf|Novos estudos entrevista Fernando Haddad.||
508|Paper|ARRETCHE, Marta. A Qualidade da Democracia e a Questão Social. QD-Qualidade da Democracia, IEA-USP, 21/9/2015.|2015|https://qualidadedademocracia.com.br/a-qualidade-da-democracia-e-a-quest%C3%A3o-social-c24f514ab10d|Source||A Qualidade da Democracia e a Questão Social. QD-Qualidade da Democracia||
509|Paper|ARRETCHE, Marta; SCHLEGEL, Rogerio; FERRARI, Diogo. Preferences Regarding the Vertical Distribution of Authority in Brazil: On Measurement and Determinants. Publius: The Journal of Federalism, August/2015, p. 1-26.|2015|http://publius.oxfordjournals.org/content/early/2015/08/06/publius.pjv033.full|Source||Preferences Regarding the Vertical Distribution of Authority in Brazil: On Measurement and Determinants.||
510|Paper|ALMEIDA, Luana Costa; BETINI, Geraldo Antonio. Investigação sobre a escola e seu entorno: Estudo bibliográfico de produções nacionais. Revista de Educação Pública, v. 24, n. 55, jan./abr. 2015, p.33-56.|2015|||1052-810-6532-2-PB_Luana_C_Almeida_jan-abr_2015.pdf|Investigação sobre a escola e seu entorno: Estudo bibliográfico de produções nacionais.||
511|Paper|ARRETCHE, Marta. Why is Brazil a Case of Demos-Enabling Federalism? Panoramas, May 5, 2015.|2015|http://www.panoramas.pitt.edu/content/why-brazil-case-demos-enabling-federalism|Source||Why is Brazil a Case of Demos-Enabling Federalism?||
512|Paper|BICHIR, Renata. Olhares cruzados nas análises de políticas públicas. Revista Brasileira de Ciências Sociais, 2015, vol.30, n.89, p. 175-181.|2015|http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092015000300175&lng=pt&nrm=iso&tlng=pt|Source||Olhares cruzados nas análises de políticas públicas.||
513|Paper|BICHIR, Renata Mirandola. Capacidades Estatais Para a Implementação de Programas de Transferência de Renda: Os Casos de Brasil, Argentina e África do Sul. Texto Para Discussão-TD 2032. IPEA. Rio de Janeiro, janeiro de 2015.|2015|||1034-td_2032_BICHIR.pdf|Capacidades Estatais Para a Implementação de Programas de Transferência de Renda: Os Casos de Brasil, Argentina e África do Sul.||
514|Paper|BITTAR, Mariana. Trajetórias educacionais de jovens residentes em um distrito da periferia de São Paulo. Rev. bras. Ci. Soc.. 2015, vol.30, n.89, p. 47-61 .|2015|http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092015000300047&lng=en&nrm=iso&tlng=pt|Source||Trajetórias educacionais de jovens residentes em um distrito da periferia de São Paulo.||
515|Paper|COELHO, Vera Schattan P. Debate. Cad. Saúde Pública. 2015, vol.31, n.10, p. 2069-2071 .|2015|http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015001002069&lng=pt&nrm=iso&tlng=en|Source||Debate||
516|Paper|GUIMARÃES, Antonio Sérgio Alfredo. Ação afirmativa, autoritarismo e liberalismo no Brasil de 1968. Novos Estudos/Cebrap, n.101, Março de 2015.|2015|||1207-guimaraes_novos_estudos_marco_2015.pdf|Ação afirmativa, autoritarismo e liberalismo no Brasil de 1968||
517|Paper|HOYLER, Telma; REQUENA, Carolina. Entrevista com Patrick Le Galès: Quem governa quando o estado não governa? Uma abordagem sobre governo e governança nas cidades. Novos Estudos/Cebrap, n.102, Julho/2015, p.27-40.|2015|http://novosestudos.uol.com.br/wp-content/uploads/2017/04/03_quem_governa.pdf.zip|Source||Entrevista com Patrick Le Galès: Quem governa quando o estado não governa?||
518|Paper|LIMA, Márcia. Açoes Afirmativas e Juventude Negra no Brasil. Cadernos Adenauer (São Paulo), v. 16, p. 27-43, 2015.|2015|http://www.kas.de/wf/doc/16489-1442-5-30.pdf|Source||Açoes Afirmativas e Juventude Negra no Brasil.||
519|Paper|ANSELL, Cristopher; BICHIR, Renata; ZHOU, Shi. Who Says Networks, Says Oligarchy? Oligarchies as “Rich Club” Networks. Connections, v.35, n. 2, 2015, p. 20-32.|2015|http://www.insna.org/connections/v35/v35_2_2.html|Source||Who Says Networks, Says Oligarchy? Oligarchies as “Rich Club” Networks.||
520|Paper|KIRSCHBAUM, Charles. As redes intra-organizacionais são inclusivas? Utopia e testes. Revista Eletrônica Organizações e Sociedade, 2015, v. 22, n.74, p. 367-384.|2015|||1140-charles_O_e_S_2015_8532-43430-1-PB.pdf|As redes intra-organizacionais são inclusivas? Utopia e testes.||
521|Paper|KIRSCHBAUM, Charles. Categories and networks in jazz evolution: The overlap between bandleaders’ jazz sidemen from 1930 to 1969. Poetics, Junho/2015, p.1-25.|2015|||1135-1-s2.0-S0304422X15000315-main.pdf|Categories and networks in jazzevolution: The overlap between bandleaders’ jazz sidemen from 1930 to 1969.||
522|Paper|FELTRAN, Gabriel de Santis. Conflito Urbano e Gramáticas de mediação. Revistas Marquem Esquerda. Cidades em conflito; Conflitos nas cidades. São Paulo: Editora Boitempo, 2015, p.13-16.|2015|||1139-margem-esquerdaCidades_final1_gabriel.pdf|Conflito Urbano e Gramáticas de mediação.||
523|Paper|FELTRAN, Gabriel de Santis. São Paulo, 2015: sobre a guerra. Blog da Boitempo, 16/6/2015.|2015|http://blogdaboitempo.com.br/2015/06/16/sao-paulo-2015-sobre-a-guerra/; comments|Source||São Paulo, 2015: sobre a guerra.||
524|Paper|SANJURJO, L. ; FELTRAN, G. S. . Sobre lutos e lutas: violência de Estado, humanidade e morte em dois contextos etnográficos.Ciência e Cultura, v. 67, p. 40-46, 2015.|2015|||1141-Feltran_Sanjurjo_2015_CeC_v67n2a13-1.pdf|Sobre lutos e lutas: violência de Estado, humanidade e morte em dois contextos etnográficos.||
525|Paper|FREITAS, Andréa ; DAVIDIAN, Andreza ; SILVA, Patrick; CAZZOLATO, José Donizete. Reforma Política no Brasil: Indagações sobre o impacto no sistema partidário e na representação. Opinião Pública (UNICAMP. Impresso), v.21, n.1, Abril/2015, p.1-32.|2015|||1054-v21n1a01_opiniao_publica_Silva_Davidian_Freitas_Doni_2015.pdf|Reforma Política no Brasil: Indagações sobre o impacto no sistema partidário e na representação.||
526|Paper|GURZA LAVALLE, Adrian; ISUNZA VERA, Ernesto. Representación y participación en la crítica democrática. Desacatos (CIESAS), v. 49, p. 10-27, 2015.|2015|||1282-Adrian_2015_1501-2141-2-PB.pdf|Representación y participación en la crítica democrática.||
527|Paper|GURZA LAVALLE, Adrian; SZWAKO, José. Derroteros y avances de la participación en Brasil. Entrevista con Pedro Pontual. Desacatos (CIESAS), v. 49, p. 170-179, 2015.|2015|||1281-0104-6276-op-21-01-00157.pdf|Derroteros y avances de la participación en Brasil.||
